device_description,vendor_id,product_id,manufacturer,location_id,usb_speed,power_mA,cpu_avg_percent,process_count,avg_process_runtime_sec,ftk_available,alt_usb_descriptor,source_type,cylinders,tracks_per_cylinder,sectors_per_track,bytes_per_sector,sector_count,drive_model,drive_interface,removable_drive,source_data_size_MB,keystroke_mean_ms,keystroke_std_ms,label
USB Mass Storage Device,1058,129,Logitech,USB\ROOT_HUB#2386,5 Gbps,204,9.980739644100089,57,6760.942185500611,1,WD External HDD VID=1058 PID=25a2,Physical,2739.9731435123563,0.9924677510270646,0.9584764218149296,494.7113579550099,452.64707051505627,WD External HDD,USB,TRUE,0.5916944965333901,-0.26425879567266564,-0.3382295780483282,0
USB Input Device,16c0,27db,Arduino,USB\ROOT_HUB#9281,12 Mbps,96,20.201328248760724,45,467.89939082125034,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,14.109305202316962,-1.071677907045277,-1.0410246161938126,-18.25522376937306,-52.29079939010486,Unknown,Unknown,Unknown,-0.9855764026727669,161.9345863581952,41.80301136756242,1
USB Mass Storage Device,058f,000a,SanDisk,USB\ROOT_HUB#4947,12 Mbps,82,11.737031257535486,51,3490.0843388065614,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1885.501529569949,0.9865034166118622,0.9905802779598254,499.33198527570875,276.50425803477907,Raspberry Pi Pico,USB,True,0.9230664152331901,40.90841784568783,47.43553630044213,1
USB Input Device,046d,c31c,Raspberry Pi,USB\ROOT_HUB#9281,5 Gbps,333,16.598751974706154,64,4190.038141252109,0,Mouse USB Optical VID=046d PID=c077,Unknown,2.381031365885449,-1.0216450351305064,-1.0221018414824565,-6.099181439807167,-66.6246279958379,Unknown,Unknown,Unknown,0.6165281250287878,2.252918395656368,-0.7524145274494762,0
USB Mass Storage Device,2e8a,000a,WD,USB\ROOT_HUB#8807,12 Mbps,113,15.87981564088074,66,179.71295155195548,1,WD External HDD VID=1058 PID=25a2,Physical,1688.8666571733559,0.9881247176150956,0.9604226522799862,498.2495575897963,1258.7376853265762,Raspberry Pi Pico,USB,TRUE,0.7333019338993312,79.01309859674556,48.87788977622014,1
USB Input Device,16c0,c077,Arduino,USB\ROOT_HUB#8222,12 Mbps,107,11.266752580126099,53,7667.122505141175,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,-22.385084321722662,-1.0047965214495158,-1.0169315459515986,-9.79113825458702,8.703493905122613,Unknown,Unknown,Unknown,-0.9958780872434401,44.069163122876546,17.787084707191397,0
USB Mass Storage Device,0bda,129,Raspberry Pi,USB\ROOT_HUB#8088,5 Gbps,156,10.514182132168163,78,6073.47980463511,1,Generic Flash Disk VID=058f PID=6387,Physical,816.2831612429818,0.9637734225376461,0.9838634321446362,506.08726443646196,2425.371122016423,SD Card Reader,USB,TRUE,0.09538755986474462,2.6831306055027873,-0.19577521369717,0
USB Mass Storage Device,0bda,129,WD,USB\ROOT_HUB#5346,5 Gbps,147,3.6092786574387388,87,12010.752008292453,1,WD External HDD VID=1058 PID=25a2,Physical,1714.099280746428,0.9896485095563581,0.9828457502019438,490.50767783788444,709.2764546274743,WD External HDD,USB,TRUE,0.8941523259704774,0.43752152117262233,-0.5185923919319525,0
USB Mass Storage Device,2e8a,000a,Raspberry Pi,USB\ROOT_HUB#4287,12 Mbps,385,17.95171802989909,36,4311.615128650665,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2961.851943632483,0.9962097380733711,1.0056598439161073,508.61585466589946,479.23941461610593,Raspberry Pi Pico,USB,True,0.3888849747829767,46.3498540431111,28.731415527857532,1
USB Mass Storage Device,058f,6387,WD,USB\ROOT_HUB#9966,12 Mbps,121,3.0042882362717314,91,543.7479835031334,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2141.6849714949435,1.00245511823035,0.9895842018144123,501.57155510032146,1319.036376177967,Generic Flash Disk,USB,TRUE,0.7783141484974898,40.390766818869544,-0.7116522583629982,1
USB Mass Storage Device,1058,25a2,WD,USB\ROOT_HUB#9414,5 Gbps,427,17.922789937770826,53,6688.0605180465445,1,Logitech USB Keyboard VID=046d PID=c31c,Physical,1923.972023158258,1.0192290258716097,0.9980997970458905,496.83565833563705,1573.4282236477995,SD Card Reader,USB,TRUE,0.9412061277764394,-1.486983522150528,-0.010012494293605956,0
USB Input Device,046d,c31c,SanDisk,USB\ROOT_HUB#1824,5 Gbps,414,18.57064735037733,42,13344.159299744804,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-47.07486143347726,-1.0430442180715822,-0.9930777013325129,-31.052114310557588,-66.27266073228118,Unknown,Unknown,Unknown,-1.050737310760997,-4.399332769107017,0.2478284350953861,0
USB Mass Storage Device,2e8a,000a,SanDisk,USB\ROOT_HUB#4072,12 Mbps,291,8.114841131637675,77,7932.8497521117,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1333.990481486553,0.9890009904788262,0.9952740774163894,506.3261826431973,934.5001536742807,Raspberry Pi Pico,USB,TRUE,1.0687425666598704,1.32653867255264,-0.1489554323217287,0
USB Mass Storage Device,0bda,6387,WD,USB\ROOT_HUB#3611,480 Mbps,429,8.06327577906668,94,3867.404027602014,1,SD Card Reader VID=0bda PID=0129,Physical,1092.378533481151,1.0026449919522284,0.9940487595641442,496.72472719594487,1695.595253170614,SD Card Reader,USB,TRUE,0.7088342553472359,-0.8594603377595926,0.16891698515061893,0
USB Input Device,16c0,27db,Logitech,USB\ROOT_HUB#9671,480 Mbps,147,13.848597509284025,90,269.8734330139197,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-5.417082745126757,-1.0361507400966008,-0.9527314367172407,-22.956667716643057,-70.37091715400122,Unknown,Unknown,Unknown,-1.029113623972783,29.04127366938077,42.09545405298573,1
USB Mass Storage Device,058f,6387,HP,USB\ROOT_HUB#6755,480 Mbps,302,18.725841921336915,65,11600.409754815832,1,Generic Flash Disk VID=058f PID=6387,Physical,943.3136274719773,0.9926729715319432,1.0115134973876236,495.51684624364066,1162.6272341267143,Generic Flash Disk,USB,TRUE,0.925861449720746,-0.2197666286978074,-0.10533039559723045,1
USB Input Device,046d,c077,Generic,USB\ROOT_HUB#8816,12 Mbps,390,14.660365561741607,62,7.543452512078375,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-18.174430268995298,-1.042916181249866,-1.0249658233061962,-16.019615474832655,-96.90182713160011,Unknown,Unknown,Unknown,-1.0588078422336813,164.79920597833942,0.15829595001753072,0
USB Mass Storage Device,0bda,6387,Arduino,USB\ROOT_HUB#6809,480 Mbps,372,16.919616003143055,75,12451.434814978444,1,Generic Flash Disk VID=058f PID=6387,Physical,1063.7565486621563,1.0300155663300734,0.9989737977822484,506.25368748172554,2409.581778809701,Raspberry Pi Pico,USB,TRUE,0.8325175977209374,-0.7495501786179797,48.02063120876771,1
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#5676,12 Mbps,68,19.322645856299,36,633.063362831616,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1229.632765469747,0.9746222686831489,1.0066183748650868,492.9852091733639,655.6470262572839,Raspberry Pi Pico,USB,True,0.4059119688510596,32.42474536713164,27.99267010518193,1
USB Input Device,16c0,27db,Raspberry Pi,USB\ROOT_HUB#3727,12 Mbps,93,18.34109257591335,84,-96.75227876163353,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,-24.50412447077273,-1.031619725956582,-1.025451675211412,-26.406983198458203,-76.92997131082235,Unknown,Unknown,Unknown,-1.021825315161649,86.280215223075,16.416392353809883,0
USB Mass Storage Device,046d,c077,Logitech,USB\ROOT_HUB#4764,5 Gbps,98,17.214237514932062,89,9483.07280312023,0,WD External HDD VID=1058 PID=25a2,Unknown,2874.199459355003,-1.0128686099364057,-1.0021566433713085,501.1276745530259,2553.8437188489565,SD Card Reader,USB,Unknown,0.399062851583655,1.6766531211401876,-0.03201487304041417,0
USB Mass Storage Device,058f,6387,Raspberry Pi,USB\ROOT_HUB#9528,480 Mbps,145,6.546294137600256,53,764.3105491826459,1,Generic Flash Disk VID=058f PID=6387,Physical,551.1577971460412,0.9839000261921426,0.996934290830908,498.3626047037282,1477.4361297554049,Generic Flash Disk,USB,TRUE,0.46026091719335854,1.144141453071911,-0.419008112290174,1
USB Input Device,046d,c077,Logitech,USB\ROOT_HUB#5629,12 Mbps,95,5.981914307211697,84,1187.5059352707553,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,29.31308697083236,-1.0607820713794338,-1.0150125455955477,-22.23001622354604,-69.65608737980959,Unknown,Unknown,Unknown,-1.0305756660214183,33.73765648147565,48.18752670164071,0
USB Mass Storage Device,2e8a,000a,Logitech,USB\ROOT_HUB#4447,12 Mbps,87,14.896802068810224,73,406.6264808019745,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1279.8777821771907,0.9918993970723049,1.0056876539106716,492.5700568507636,1110.7459895466031,Raspberry Pi Pico,USB,TRUE,1.276484111648815,100.54996185508553,50.58468020181533,1
USB Mass Storage Device,2e8a,000a,WD,USB\ROOT_HUB#5038,12 Mbps,122,9.586714437135907,61,514.3901511915384,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2893.5002328779947,0.9705203673272943,0.9776426060503026,494.352112325655,1054.6907779989947,Raspberry Pi Pico,USB,True,1.0411547168807636,131.6879949206984,20.944039592053848,1
USB Input Device,046d,c077,Arduino,USB\ROOT_HUB#9110,12 Mbps,314,16.950406313599995,43,2589.562705257632,0,Mouse USB Optical VID=046d PID=c077,Unknown,-8.07146270601556,-1.0699616915218586,-1.0165344301159907,-3.954468537423673,-70.08074810120237,Unknown,Unknown,Unknown,-1.0403463683675926,0.09461325736989556,-0.3095900121724203,0
USB Mass Storage Device,2e8a,000a,HP,USB\ROOT_HUB#6806,12 Mbps,93,13.195211088299134,89,-64.22230810761448,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1032.2946803939744,0.9845897257121254,0.9743270134875412,490.9802764807501,1355.452796139455,Raspberry Pi Pico,USB,True,0.3408448735766288,101.72717103639275,23.79450773118803,1
USB Input Device,16c0,27db,Raspberry Pi,USB\ROOT_HUB#8962,12 Mbps,280,16.01547495464173,87,-187.24372349688952,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,64.24371999976988,-0.9977089598379069,-1.0046281313827095,-33.64891974510758,-64.47114547779341,Unknown,Unknown,Unknown,-1.0137094991365614,171.11782160045848,24.06003367006116,1
USB Mass Storage Device,058f,6387,Logitech,USB\ROOT_HUB#4986,480 Mbps,160,4.622853097075562,53,4476.968159605251,1,WD External HDD VID=1058 PID=25a2,Physical,916.567504297613,1.0139334405138076,1.035609353173462,503.11257588778153,1558.8404951899945,Generic Flash Disk,USB,TRUE,0.8057942727912977,-1.2063850353282486,-0.8239380800753163,0
USB Input Device,046d,c077,Raspberry Pi,USB\ROOT_HUB#5608,480 Mbps,332,5.316469084357939,44,6049.251377150878,0,Mouse USB Optical VID=046d PID=c077,Unknown,10.256149136027528,-1.0602448757084013,-1.0080438655399155,-24.309300543683495,-85.4302491827584,Unknown,Unknown,Unknown,-1.0461584394441419,-1.3598344569594043,45.42848317084353,0
USB Input Device,16c0,c31c,SanDisk,USB\ROOT_HUB#9662,480 Mbps,277,9.038563211464153,69,11696.258057723693,0,Logitech USB Keyboard VID=046d PID=c31c,Unknown,-35.600915153385074,-1.0531685336855345,-1.018723764616006,-11.11173840340823,-35.09993922782874,Unknown,Unknown,Unknown,-1.0156844603480406,-1.0772550555224947,39.89101871585183,0
USB Mass Storage Device,0bda,129,SanDisk,USB\ROOT_HUB#4599,5 Gbps,384,18.418205444923412,92,12470.027413560867,1,SD Card Reader VID=0bda PID=0129,Physical,2494.5982167375146,0.9928671762902136,0.9808426917984979,496.52435588135006,680.4665713223105,WD External HDD,USB,TRUE,0.8544126927153141,1.8359399825147222,-0.41316386783044157,0
USB Input Device,16c0,c077,Raspberry Pi,USB\ROOT_HUB#6515,12 Mbps,66,17.79485918900862,92,6477.028676895874,0,Mouse USB Optical VID=046d PID=c077,Unknown,4.4817256039258435,-1.0482175579028103,-1.0057160506142873,-16.605602363512318,-28.481210510103946,Unknown,Unknown,Unknown,-1.0058752770093178,46.56989348607839,19.684125982577118,0
USB Mass Storage Device,058f,6387,HP,USB\ROOT_HUB#6281,480 Mbps,169,16.117701006310266,54,3344.164220414219,1,SD Card Reader VID=0bda PID=0129,Physical,1047.3971439383176,0.9532265893872932,0.9750909036115305,500.8833985455528,1424.8726462500576,SD Card Reader,USB,TRUE,0.6194623243675565,-0.26147491451262106,-0.1638682038580318,0
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#7745,12 Mbps,256,14.49899768229684,45,285.41908976465334,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1455.5736862163415,1.0142487192215637,0.9870599217004705,490.1065928442654,1563.398370678372,Generic Flash Disk,USB,True,0.6856711999536974,39.16720143572703,30.735963932124534,1
USB Mass Storage Device,1058,6387,SanDisk,USB\ROOT_HUB#5251,12 Mbps,429,5.297802088943513,90,6869.329651923534,1,Generic Flash Disk VID=058f PID=6387,Physical,1553.8118725425072,1.0254068695162972,1.0150866656232314,504.8619674664083,380.9810030021607,Generic Flash Disk,USB,TRUE,0.8675621994929543,116.87490472302513,0.05266558314906922,0
USB Mass Storage Device,2e8a,000a,SanDisk,USB\ROOT_HUB#1681,12 Mbps,95,13.558343481261874,82,1338.241798766008,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,912.4504642354407,1.0074052382481307,1.0224940742026007,501.4418283560371,1594.878733047321,Raspberry Pi Pico,USB,TRUE,1.1314145382919454,-1.66765536843829,-0.4504474067070763,1
USB Mass Storage Device,1058,129,HP,USB\ROOT_HUB#1959,5 Gbps,241,19.412722940380576,63,488.4276984895537,1,SD Card Reader VID=0bda PID=0129,Physical,1525.6427362931493,0.97656026573444,0.9889228076173293,489.9477823429937,292.674256789988,SD Card Reader,USB,TRUE,0.17790973421941766,0.23511605399782265,-0.317668986429273,0
USB Input Device,046d,c077,Generic,USB\ROOT_HUB#2366,12 Mbps,450,18.948320078990108,81,12018.082363613265,0,Mouse USB Optical VID=046d PID=c077,Unknown,-20.458384524958586,-1.027984703903895,-1.0273003299998245,-19.08521486940601,-95.67432058281842,Unknown,Unknown,Unknown,-1.0242627649567704,-0.03314641540528629,-0.1544852863142704,0
USB Mass Storage Device,2e8a,000a,Generic,USB\ROOT_HUB#5219,12 Mbps,99,16.406495961084598,47,-33.71252825774263,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1899.9345866004908,1.0194006257805344,0.9830633944106432,491.7055542532972,1144.0580099300287,Raspberry Pi Pico,USB,True,0.32376113063025835,112.47107285481229,30.150878769895254,1
USB Input Device,046d,c077,SanDisk,USB\ROOT_HUB#7898,5 Gbps,150,12.203039973886831,88,657.9151733791326,0,Mouse USB Optical VID=046d PID=c077,Unknown,28.105898211199428,-1.0831126950220815,-1.0484599362608726,-23.030797725423312,-6.74215080695323,Unknown,Unknown,Unknown,-1.0462844482130707,186.29086597150598,-0.22076458054234593,0
USB Mass Storage Device,0bda,6387,Generic,USB\ROOT_HUB#2011,480 Mbps,184,17.89196761806946,58,3575.354908319256,1,SD Card Reader VID=0bda PID=0129,Physical,2895.0121686514567,0.9946815852179857,1.0209390810208328,506.0708638635069,351.67628881993346,Raspberry Pi Pico,USB,TRUE,1.0264550591133788,177.79323973369648,-0.05878537303662579,0
USB Input Device,16c0,27db,SanDisk,USB\ROOT_HUB#9110,12 Mbps,93,11.946983335832702,52,7.253286754654255,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,47.41688804723343,-1.0185707010970342,-0.9813737164192288,-33.652601358507376,-51.27380655806816,Unknown,Unknown,Unknown,-1.0456189598700847,155.26915955008636,51.409516434834146,1
USB Input Device,16c0,27db,SanDisk,USB\ROOT_HUB#9233,12 Mbps,120,11.3841331784096,39,3791.1241554527514,0,Mouse USB Optical VID=046d PID=c077,Unknown,-7.521523955586573,-1.0468606674141883,-0.9927600700650981,-18.524609980056635,-79.3404708607892,Unknown,Unknown,Unknown,-1.0086623635521585,38.14286756129026,-0.2844496115771009,1
USB Input Device,046d,c31c,SanDisk,USB\ROOT_HUB#8550,12 Mbps,215,12.868564151691489,82,2939.2635708255084,0,Mouse USB Optical VID=046d PID=c077,Unknown,33.93941893690065,-1.0539769404650636,-1.0264475246882705,-18.328405568055633,-77.56876518697256,Unknown,Unknown,Unknown,-1.0378683087104523,0.09856675599046294,0.011902261346825593,0
USB Mass Storage Device,2e8a,6387,HP,USB\ROOT_HUB#4968,12 Mbps,86,18.531360045108222,57,464.62334278371543,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,1255.9312258466848,0.9977358103522094,0.9996936920521031,495.93618290783246,1306.3798817586996,Raspberry Pi Pico,USB,True,0.8296697650103093,100.84788154668514,31.763396948647184,1
USB Input Device,046d,c31c,HP,USB\ROOT_HUB#5834,12 Mbps,329,11.275551038678756,39,11207.598097767597,0,Mouse USB Optical VID=046d PID=c077,Unknown,-6.761732243598199,-1.0133792093198761,-1.0084253322348624,-22.82862737569629,-81.68997549363867,Unknown,Unknown,Unknown,-1.0628264371636225,159.38260097202584,-0.03721510314939147,0
USB Input Device,16c0,27db,SanDisk,USB\ROOT_HUB#1857,12 Mbps,164,10.058983681737223,88,11622.08394401424,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,13.700735745200031,-1.0127103293594977,-1.0395707336990043,-22.39782160408777,-20.292483613357668,Unknown,Unknown,Unknown,-1.052084718959498,184.36018434064022,23.49458946104987,1
USB Mass Storage Device,2e8a,6387,Raspberry Pi,USB\ROOT_HUB#8193,12 Mbps,89,14.926120969542328,56,11755.387972615152,1,Generic Flash Disk VID=058f PID=6387,Physical,1786.9721655132794,0.9893821118043669,1.0152615081302117,498.99400270582794,1233.6246665956949,Generic Flash Disk,USB,TRUE,1.0961698757864222,-0.7413142264660726,0.03242842296789816,1
USB Input Device,16c0,27db,Logitech,USB\ROOT_HUB#9579,12 Mbps,129,9.418651704824955,51,1147.7360228329517,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,15.85902071272463,-1.0468199610790505,-1.0336155996409937,-20.101755878627213,-80.98669652800199,Unknown,Unknown,Unknown,-1.0372663927727377,84.06677547924824,20.573988202603577,1
USB Mass Storage Device,058f,6387,Logitech,USB\ROOT_HUB#8077,480 Mbps,354,3.8615958541273674,70,503.6942146143434,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2872.579145664817,0.9748783815817884,0.9724823376773998,512.4702719762495,2616.8862537738805,Generic Flash Disk,USB,TRUE,0.7922414594240453,-1.729394394590646,-0.8845446992917904,0
USB Input Device,046d,c077,Raspberry Pi,USB\ROOT_HUB#4230,5 Gbps,428,13.392883129756955,31,10417.369901199996,0,Mouse USB Optical VID=046d PID=c077,Unknown,-35.694727385695366,-1.025715060055288,-1.032498129957714,-30.427649834702986,-123.03056860974053,Unknown,Unknown,Unknown,-1.0633725154474774,1.3242127666055032,0.2710156763986702,0
USB Input Device,16c0,27db,Logitech,USB\ROOT_HUB#3513,12 Mbps,106,10.463582513235586,87,1616.0246226091533,0,Mouse USB Optical VID=046d PID=c077,Unknown,49.23277948790825,-1.0057997580310127,-0.9960850285663286,-16.223970044594072,-19.098946228983294,Unknown,Unknown,Unknown,-1.015455950411699,1.619525555496248,42.37884989349871,1
USB Mass Storage Device,2e8a,000a,HP,USB\ROOT_HUB#9719,12 Mbps,79,4.249413725107229,86,1173.18236099836,1,Raspberry Pi Pico VID=2e8a PID=000a,Physical,2053.4407307855145,0.9888950336735809,1.0060927989073998,490.84674017250416,1159.444028147136,Raspberry Pi Pico,USB,True,0.9936715037256579,104.37025907217358,47.176990762379845,1
USB Mass Storage Device,058f,6387,Logitech,USB\ROOT_HUB#3479,480 Mbps,441,9.076756480269465,49,5489.172009474831,1,Generic Flash Disk VID=058f PID=6387,Physical,882.3312538992147,0.9938288742786893,1.0339100144996896,495.1728115214944,1053.9473436760418,Generic Flash Disk,USB,TRUE,0.31157001857352784,-1.642591013996805,-0.31501484228622345,1
USB Mass Storage Device,058f,6387,SanDisk,USB\ROOT_HUB#1973,12 Mbps,201,16.94139296544968,42,8633.009888906987,1,Generic Flash Disk VID=058f PID=6387,Physical,2614.2737555055955,1.0234084730265958,0.9885890866948622,495.3769316253,721.7597262661362,Generic Flash Disk,USB,TRUE,0.49204283803189236,0.8741370533910572,-0.26286491329143136,0
USB Mass Storage Device,0bda,129,Raspberry Pi,USB\ROOT_HUB#1547,480 Mbps,270,15.519176927398163,61,5752.555235227501,1,SD Card Reader VID=0bda PID=0129,Physical,1380.5909681466674,0.9899344863583822,0.9486455321909373,488.31344192570594,581.4396461843199,SD Card Reader,USB,TRUE,0.18276950864163635,-0.07979459597624472,-0.07534285814562658,0
USB Input Device,16c0,c077,Generic,USB\ROOT_HUB#6587,12 Mbps,100,15.209610169407576,84,12203.034582831926,0,Mouse USB Optical VID=046d PID=c077,Unknown,-4.672239392920683,-1.0525087744273784,-0.9785334885420557,-18.854256193751457,-70.57668497498504,Unknown,Unknown,Unknown,-1.022537664012638,58.10918246032326,27.824684817112853,0
USB Input Device,16c0,27db,HP,USB\ROOT_HUB#9374,12 Mbps,267,15.436585815884616,83,587.9828270925459,0,ATtiny85 BadUSB VID=16c0 PID=27db,Unknown,2.970308998627618,-0.9976710113834057,-1.0294779969408072,-15.493358870619934,-52.33269069179446,Unknown,Unknown,Unknown,-1.0428330039303604,112.462738346301,-0.6794984486012701,0
